key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
67224.0,0,1,255,255,255,255,255,255,2,2,0,0,0,0,0,0,13,13,0,0,0,0,0,0
67251.0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
67353.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
67450.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
67450.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
67534.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10611,0,0,0,0,0,0,0
67535.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10636,0,0,0,0,0,0,0
67536.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12583,0,0,0,0,0,0,0
67537.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10609,0,0,0,0,0,0,0
67539.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,11966,0,0,0,0,0,0,0
67540.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10881,0,0,0,0,0,0,0
67541.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12596,0,0,0,0,0,0,0
67542.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,13001,0,0,0,0,0,0,0
67544.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12528,0,0,0,0,0,0,0
67545.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10588,0,0,0,0,0,0,0
67546.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,11877,0,0,0,0,0,0,0
67547.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10591,0,0,0,0,0,0,0
67566.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
67575.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10756,0,0,0,0,0,0,0
67576.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10721,0,0,0,0,0,0,0
67577.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
67577.1,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10667,0,0,0,0,0,0,0
67578.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10682,0,0,0,0,0,0,0
67580.0,4,4,255,255,255,255,255,255,1,1,0,0,0,0,0,0,12842,12846,0,0,0,0,0,0
67581.0,4,4,4,255,255,255,255,255,1,1,1,0,0,0,0,0,12849,12862,12855,0,0,0,0,0
67582.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12858,0,0,0,0,0,0,0
67583.0,2,2,2,255,255,255,255,255,1,1,1,0,0,0,0,0,12854,12860,12847,0,0,0,0,0
67602.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12601,0,0,0,0,0,0,0
67603.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12615,0,0,0,0,0,0,0
67604.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12622,0,0,0,0,0,0,0
67605.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10651,0,0,0,0,0,0,0
67607.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,11068,0,0,0,0,0,0,0
67608.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12521,0,0,0,0,0,0,0
67609.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12644,0,0,0,0,0,0,0
67610.0,0,0,255,255,255,255,255,255,1,1,0,0,0,0,0,0,12108,12109,0,0,0,0,0,0
67610.1,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12109,0,0,0,0,0,0,0
67610.2,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12108,0,0,0,0,0,0,0
67612.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12007,0,0,0,0,0,0,0
67613.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,10875,0,0,0,0,0,0,0
67614.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12024,0,0,0,0,0,0,0
67615.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,12999,0,0,0,0,0,0,0
67702.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
67705.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
67705.1,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
67706.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
67733.0,1,2,3,4,255,255,255,255,2,2,2,2,0,0,0,0,120,120,120,120,0,0,0,0
67734.0,1,2,3,255,255,255,255,255,2,2,2,0,0,0,0,0,120,120,120,0,0,0,0,0
67735.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
67826.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15725,0,0,0,0,0,0,0
67827.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15726,0,0,0,0,0,0,0
67828.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15727,0,0,0,0,0,0,0
67829.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15728,0,0,0,0,0,0,0
67830.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15729,0,0,0,0,0,0,0
67832.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15730,0,0,0,0,0,0,0
67834.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15731,0,0,0,0,0,0,0
67835.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15732,0,0,0,0,0,0,0
67836.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15733,0,0,0,0,0,0,0
67837.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15734,0,0,0,0,0,0,0
67839.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15735,0,0,0,0,0,0,0
67840.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15736,0,0,0,0,0,0,0
67841.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15737,0,0,0,0,0,0,0
67843.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15738,0,0,0,0,0,0,0
67846.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15739,0,0,0,0,0,0,0
67847.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15740,0,0,0,0,0,0,0
67849.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15741,0,0,0,0,0,0,0
67850.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15742,0,0,0,0,0,0,0
67852.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15743,0,0,0,0,0,0,0
67853.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15744,0,0,0,0,0,0,0
67854.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
67854.1,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
67854.2,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15745,0,0,0,0,0,0,0
67856.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15720,0,0,0,0,0,0,0
67858.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15721,0,0,0,0,0,0,0
67860.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15722,0,0,0,0,0,0,0
67861.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15723,0,0,0,0,0,0,0
67862.0,9,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,15724,0,0,0,0,0,0,0
67897.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
67897.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
67898.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
67904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67918.0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
67954.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
67956.0,0,0,0,255,255,255,255,255,2,2,2,0,0,0,0,0,146,146,146,0,0,0,0,0
67956.1,1,1,1,255,255,255,255,255,2,2,2,0,0,0,0,0,146,146,146,0,0,0,0,0
67956.2,2,2,2,255,255,255,255,255,2,2,2,0,0,0,0,0,146,146,146,0,0,0,0,0
67959.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
67968.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17918,0,0,0,0,0,0,0
67969.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17920,0,0,0,0,0,0,0
67970.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17922,0,0,0,0,0,0,0
67971.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17924,0,0,0,0,0,0,0
67973.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17926,0,0,0,0,0,0,0
67974.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17928,0,0,0,0,0,0,0
67975.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17930,0,0,0,0,0,0,0
67976.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17932,0,0,0,0,0,0,0
67978.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17878,0,0,0,0,0,0,0
67979.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17880,0,0,0,0,0,0,0
67980.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17882,0,0,0,0,0,0,0
67981.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17884,0,0,0,0,0,0,0
68032.0,6,7,255,255,255,255,255,255,2,2,0,0,0,0,0,0,59,59,0,0,0,0,0,0
68047.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
68052.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
68131.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17894,0,0,0,0,0,0,0
68132.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17896,0,0,0,0,0,0,0
68133.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17898,0,0,0,0,0,0,0
68134.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17900,0,0,0,0,0,0,0
68136.0,6,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17902,0,0,0,0,0,0,0
68137.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17904,0,0,0,0,0,0,0
68138.0,7,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17906,0,0,0,0,0,0,0
68139.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17908,0,0,0,0,0,0,0
68141.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17934,0,0,0,0,0,0,0
68142.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17936,0,0,0,0,0,0,0
68143.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17938,0,0,0,0,0,0,0
68144.0,9,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17940,0,0,0,0,0,0,0
68146.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17910,0,0,0,0,0,0,0
68147.0,6,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17912,0,0,0,0,0,0,0
68150.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17914,0,0,0,0,0,0,0
68151.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17916,0,0,0,0,0,0,0
68152.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17886,0,0,0,0,0,0,0
68153.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17888,0,0,0,0,0,0,0
68154.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17890,0,0,0,0,0,0,0
68155.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,17892,0,0,0,0,0,0,0
68193.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
68203.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
68203.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
68222.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0
68234.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
68234.1,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
68254.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
68254.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
68254.2,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
68254.3,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
68254.4,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
68255.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
68264.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
68272.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
68273.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
68282.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
68297.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
68316.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
68367.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
68367.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
68367.2,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
68367.3,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
68377.0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0,12,12,0,0,0,0,0,0
68399.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
68440.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
68454.0,8,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0
68517.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
68588.0,0,0,1,1,255,255,255,255,2,2,2,2,0,0,0,0,35,35,34,34,0,0,0,0
68626.0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
68626.1,6,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
68633.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
68634.0,5,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
68635.0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
68636.0,4,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
68637.0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
68639.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
68641.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
68642.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
68643.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
68644.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
68645.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
68646.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
68647.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
68648.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
68649.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
68650.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
68652.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
68653.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
68655.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
68656.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
68658.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
68659.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
68661.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
68662.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
68664.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
68665.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
68666.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
68673.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0
68693.0,6,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
68764.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27237,0,0,0,0,0,0,0
68765.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27239,0,0,0,0,0,0,0
68767.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27245,0,0,0,0,0,0,0
68768.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27247,0,0,0,0,0,0,0
68769.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
68770.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27253,0,0,0,0,0,0,0
68771.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,27255,0,0,0,0,0,0,0
68824.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
68853.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
68853.1,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
68853.2,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
68861.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
68884.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0
68884.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
68892.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
68902.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
68969.0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0,22,22,0,0,0,0,0,0
68984.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
68998.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
69019.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
69031.0,0,1,2,255,255,255,255,255,2,2,2,0,0,0,0,0,30,34,9,0,0,0,0,0
69063.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
69073.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
69090.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
69094.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
69102.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
69109.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
69116.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
69116.1,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
69144.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
69186.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
69253.0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
69325.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
69330.0,4,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
69331.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
69332.0,2,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
69333.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
69334.0,4,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
69342.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
69343.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
69344.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
69345.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
69347.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
69348.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
69350.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
69351.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
69352.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
69353.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
69354.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
69356.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
69357.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
69358.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
69360.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
69361.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
69363.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
69364.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
69366.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
69367.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
69369.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
69393.0,0,0,0,255,255,255,255,255,2,2,2,0,0,0,0,0,11,11,11,0,0,0,0,0
69399.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
69408.0,1,1,1,255,255,255,255,255,2,2,2,0,0,0,0,0,30,30,30,0,0,0,0,0
69408.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
69432.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31137,0,0,0,0,0,0,0
69433.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31139,0,0,0,0,0,0,0
69434.0,6,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31141,0,0,0,0,0,0,0
69435.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31143,0,0,0,0,0,0,0
69436.0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31145,0,0,0,0,0,0,0
69438.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31147,0,0,0,0,0,0,0
69439.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31149,0,0,0,0,0,0,0
69440.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31151,0,0,0,0,0,0,0
69442.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31153,0,0,0,0,0,0,0
69443.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31155,0,0,0,0,0,0,0
69444.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31157,0,0,0,0,0,0,0
69446.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31159,0,0,0,0,0,0,0
69447.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31161,0,0,0,0,0,0,0
69449.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31163,0,0,0,0,0,0,0
69450.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31165,0,0,0,0,0,0,0
69451.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31167,0,0,0,0,0,0,0
69453.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31169,0,0,0,0,0,0,0
