key,0,1,2,3,4,5,6,7,8,9,10,11
185,1,0,0,0,0,"/companion","/comp","/버디<hex:02100103>버디 메뉴를 엽니다.","/버디","",32,0
186,1,0,0,0,0,"/keyitem","/kitem","/임무용아이템(/임무템)<hex:02100103>임무용 아이템 창을 엽니다.","/임무용아이템","/임무템",32,0
187,1,0,0,0,0,"/challengelog","","/공략수첩(/공략)<hex:02100103>공략수첩을 엽니다.","/공략수첩","/공략",32,0
188,1,0,0,0,0,"/sightseeinglog","","/탐험수첩(/탐험)<hex:02100103>탐험수첩 메뉴를 엽니다.","/탐험수첩","/탐험",32,0
189,1,0,0,0,0,"/goldsaucer","/saucer","/골드소서<hex:02100103>골드 소서 메뉴를 엽니다.","/골드소서","",32,0
190,1,0,0,0,0,"/currency","","/화폐목록(/화폐)<hex:02100103>화폐 목록 메뉴를 엽니다.","/화폐목록","/화폐",32,0
191,1,0,0,0,0,"/aethercurrent","/acurrent","/풍맥의샘(/풍맥)<hex:02100103>풍맥의 샘 교감 정보 메뉴를 엽니다.","/풍맥의샘","/풍맥",32,0
192,1,0,0,0,0,"/logcolor","/lcolor","/로그색상<hex:02100103>로그 색상 설정 메뉴를 엽니다.","/로그색상","",32,0
193,1,0,0,0,0,"/playguide","/pguide","/공식가이드(/가이드)<hex:02100103>공식 가이드 메뉴를 엽니다.","/공식가이드","/가이드",32,0
194,1,0,0,0,0,"/generaldutykey","/gdutykey","/임무범용(/범용)<hex:02100103>임무 범용 명령을 실행합니다.<hex:02100103><hex:02100103>용례<hex:02100103>돌발 임무 중<hex:02100103> …레벨 조율 여부를 전환합니다.","/임무범용","/범용",40,0
195,1,0,0,0,0,"/raidfinder","/rfinder","/레이드찾기(/레이드)<hex:02100103>레이드 찾기를 엽니다.","/레이드찾기","/레이드",0,0
196,1,0,0,0,0,"/orchestrion","","/오케스트리온<hex:02100103>오케스트리온 악보집을 엽니다.","/오케스트리온","",32,0
197,2,1,0,0,0,"/countdown","/cd","/초읽기(/시작) 보조명령어<hex:02100103>전투 시작 초읽기를 실행합니다.<hex:02100103>>>보조명령어<hex:02100103>""시간(5-30)""<hex:02100103> …지정된 시간대로 전투 시작 초읽기를 실행합니다. 대화창에 명령어를 직접 입력하는 경우, 시간 설정이 보존되지 않으며 알림 메시지가 로그에 기록되지 않습니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …전투 시작 초읽기 메뉴를 엽니다.<hex:02100103><hex:02100103>용례<hex:02100103>/초읽기 10<hex:02100103> …10초부터 전투 시작 초읽기를 실행합니다.","/초읽기","/시작",32,0
198,1,0,0,0,0,"/contactlist","","/최근파티<hex:02100103>최근 파티 메뉴를 엽니다.","/최근파티","",32,0
199,1,0,0,0,0,"/mountspeed","","/탈것속도<hex:02100103>탈것 속도 메뉴를 엽니다.","/탈것속도","",32,0
201,2,1,1,0,0,"/?","","/? 명령어<hex:02100103>해당 명령어의 설명문을 표시합니다.","","",189,0
202,2,1,0,0,0,"/wait","","/대기 지정시간<hex:02100103>매크로 전용으로, 지정한 시간 동안 기다린 후에 다음 줄의 명령을 실행합니다. 지정시간에는 정수만 사용 가능하며, 1은 약 1초에 해당합니다. 지정할 수 있는 최대 시간은 60이며 이를 초과하면 60으로 처리됩니다.","/대기","",181,0
204,2,1,2,0,0,"/legacymark","/lmark","/열두각인 보조명령어<hex:02100103>열두 기적 조사회의 각인 표시 여부를 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on) <hex:02100103> …열두 신의 각인을 표시합니다.<hex:02100103>끄기(off) <hex:02100103> …열두 신의 각인을 표시하지 않습니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …표시 상태를 전환합니다.","/열두각인","",60,0
206,2,1,2,0,0,"/gcsalute","","/총사령부경례 보조명령어<hex:02100103>소속 총사령부식 경례를 합니다.<hex:02100103>>>보조명령어<hex:02100103>동작(motion)<hex:02100103> …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …동작과 감정 표현 문장이 표시됩니다.","/총사령부경례","",293,0
207,3,3,0,2,7,"/macroicon","/micon","/아이콘 ""아이콘 이름"" 범주<hex:02100103>매크로 전용 명령어로, 지정한 아이콘이 단축바에 표시되게 합니다. 같은 매크로에 2회 이상 해당 명령어가 사용된 경우에는 처음 지정된 것만 유효합니다.<hex:02100103>>>범주 지정<hex:02100103>기술(action)<hex:02100103> …아이콘 이름에 기술 이름을 지정하면 해당 기술의 아이콘과 재사용 대기 시간, 소비 MP 정보가 표시됩니다.<hex:02100103>청마법(blueaction)<hex:02100103> …아이콘 이름에 청마법 이름을 지정하면 해당 기술의 아이콘과 재사용 대기 시간, 소비 MP 정보가 표시됩니다.<hex:02100103>대인기술(pvpaction)<hex:02100103> …아이콘 이름에 PvP 기술 이름을 지정하면 해당 기술의 아이콘과 재사용 대기 시간, 소비 MP 정보가 표시됩니다.<hex:02100103>일반기술(general)<hex:02100103> …아이콘 이름에 일반 기술 이름을 지정하면 해당 기술의 아이콘과 재사용 대기 시간이 표시됩니다.<hex:02100103>감정표현(emote)<hex:02100103> …아이콘 이름에 감정 표현 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>버디(buddy) 버디이름<hex:02100103> …아이콘 이름에 버디 기술 이름을 지정하면 해당 기술의 아이콘이 표시됩니다. 버디 이름은 생략 가능합니다.<hex:02100103>소환수(pet)<hex:02100103> …아이콘 이름에 소환수 기술 이름을 지정하면 해당 기술의 아이콘이 표시됩니다.<hex:02100103>꼬마친구(minion)<hex:02100103> …아이콘 이름에 꼬마 친구 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>탈것(mount)<hex:02100103> …아이콘 이름에 탈것 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>아이템(item)<hex:02100103> …아이콘 이름에 자신이 소지한 아이템 이름을 지정하면 해당 아이콘과 보유 수가 표시됩니다.<hex:02100103>표식(marking)<hex:02100103> …아이콘 이름에 표식 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>지면표식(waymark)<hex:02100103> …아이콘 이름에 지면 표식 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>장비세트(gearset)<hex:02100103> …아이콘 이름에 장비세트 번호를 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>전략적대화(quickchat)<hex:02100103> …아이콘 이름에 전략적 대화 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>직업(classjob)<hex:02100103> …아이콘 이름에 직업 이름을 지정하면 해당 아이콘이 표시됩니다.<hex:02100103>※ 범주 생략<hex:02100103> …기술(action) 범주가 입력된 것으로 취급합니다.","/아이콘","",36,0
208,2,1,3,0,0,"/recast","","/대기시간 ""기술 이름""<hex:02100103>지정한 기술의 재사용 대기 시간을 로그에 표시합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/대기시간 ""에테르 순환""<hex:02100103> …'에테르 순환'의 남은 재사용 대기 시간을 표시합니다.","/대기시간","",36,0
209,4,1,2,0,0,"/gearset","/gs","/장비세트 보조명령어<hex:02100103>장비세트에 관한 조작을 실행합니다.<hex:02100103>>>보조명령어<hex:02100103>변경(change) 장비세트이름/번호 투영세트번호(1-20)<hex:02100103> …지정한 장비세트에 설정된 장비로 변경합니다. 투영세트 번호를 설정하면 변경한 장비세트에 투영세트 내용을 투영합니다. 투영세트 번호는 생략할 수 있습니다.<hex:02100103>보기(view) 장비세트이름/번호<hex:02100103> …지정한 장비세트에 설정된 장비의 목록을 표시합니다.<hex:02100103>저장(save) 장비세트이름/번호<hex:02100103> …지정한 장비세트에 현재 착용한 장비를 저장합니다. 장비세트 이름/번호를 생략한 경우에는 아직 등록되지 않은 가장 작은 번호의 장비세트에 저장합니다. 이미 등록된 장비세트 번호를 지정한 경우에는 덮어씁니다.<hex:02100103>삭제(remove) 장비세트이름/번호<hex:02100103> …지정한 장비세트의 정보를 삭제합니다. 실제 장비 자체는 삭제되지 않습니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …장비세트 목록을 엽니다.<hex:02100103>※ 장비세트 이름은 첫 글자부터 일부만 입력해도 작동합니다. 이름이 겹칠 경우, 장비세트 번호가 더 낮은 장비세트가 선택됩니다.<hex:02100103>용례<hex:02100103>/장비세트 변경 1 1<hex:02100103> …장비세트 1로 변경한 다음 투영세트 1을 투영합니다./장비세트 변경 전사 1<hex:02100103> …'전사'로 시작하는 이름 중 번호가 가장 낮은 장비세트로 변경한 다음, 투영세트 1을 투영합니다.","/장비세트","",32,0
210,4,2,2,2,0,"/itemsort","/isort","/아이템정렬 보조명령어<hex:02100103>현재 가진 아이템을 상세한 조건으로 정렬합니다. 이 명령어로 설정한 조건은 세부 메뉴에서 실행하는 아이템 정렬에는 영향을 미치지 않으며, 이 명령어로 아이템 정렬을 실행할 경우에만 유효합니다.<hex:02100103><hex:02100103>>>보조명령어<hex:02100103>조건(condition) 범주 조건 순서<hex:02100103> …지정한 범주의 아이템을 정렬하는 기준을 설정합니다.<hex:02100103> 실행(execute) 범주<hex:02100103> …지정한 범주의 아이템을 최근에 설정한 조건대로 정렬합니다.<hex:02100103> 해제(clear) 범주<hex:02100103> …지정한 범주의 아이템에 설정한 정렬 조건을 초기 상태로 되돌립니다. 초기화된 상태에서는 /아이템정렬 명령어를 실행해도 설정된 조건이 없어 작동하지 않습니다.<hex:02100103><hex:02100103>>>지정범주<hex:02100103>소지품(inventory) / 집사소지품(retainer) / 장비함(armourychest) / 초코보가방(saddlebag) / 주무기(main) / 보조무기(sub) / 머리(head) / 몸통(body) / 손(hands) / 허리(waist) / 다리(legs) / 발(feet) / 목(neck) / 귀(ears) / 팔(wrists) / 손가락(rings) / 소울크리스탈(soul)<hex:02100103>※ 집사 소지품 및 초코보 가방은 해당 화면이 열려 있을 때만 실행할 수 있습니다. <hex:02100103><hex:02100103>>>지정조건<hex:02100103>식별번호(id) / 결속도(spiritbond) / 범주(category) / 장비레벨(level) / 아이템레벨(itemlevel) / 수량(stack) / 품질(hq) / 마테리아수(materia) / 물리기본성능(physicaldamage) / 마법기본성능(magicdamage) / 공격주기(delay) / 물리자동공격(physicalautoattack) / 방패막기발동(blockrate) / 방패막기성능(blockstrength) / 물리방어(defense) / 마법방어(magicdefense) / 힘(str) / 민첩성(dex) / 활력(vit) / 지능(int) / 정신력(mnd) / 작업숙련도(craftsmanship) / 가공숙련도(control) / 획득력(gathering) / 기술력(perception) / 탭(tab)<hex:02100103>※ 탭(tab)은 탭별로 정렬하기 위한 조건입니다.<hex:02100103><hex:02100103>>>지정순서<hex:02100103>오름차(asc) / 내림차(des)<hex:02100103>※ 생략한 경우에는 오름차순으로 간주합니다.<hex:02100103>※ '탭(tab)'이 조건일 때는 순서가 적용되지 않습니다.<hex:02100103><hex:02100103>용례<hex:02100103>/아이템정렬 조건 주무기 결속도 오름차<hex:02100103>/아이템정렬 조건 주무기 아이템레벨 내림차<hex:02100103>/아이템정렬 실행 주무기<hex:02100103> …주 무기의 정렬 조건을 '결속도 오름차순, 아이템 레벨 내림차순'으로 지정하고 정렬을 실행합니다.","/아이템정렬","",36,0
211,2,1,2,0,0,"/random","","/주사위 최대치<hex:02100103>0~999 중 하나의 숫자를 무작위로 선택하여 로그에 표시합니다. 말하기 범위 안에 있는 플레이어가 주사위 결과를 볼 수 있습니다.<hex:02100103>>>최대치(2-999)<hex:02100103>무작위로 선택할 숫자 범위를 지정합니다. 1부터 최대치 사이에서 숫자가 선택되며, 최대치를 생략하면 0~999 범위에서 숫자가 선택됩니다.<hex:02100103><hex:02100103>용례<hex:02100103>/주사위<hex:02100103>　…0부터 999까지의 숫자 중에서 주사위 결과를 표시합니다.<hex:02100103>/주사위 16<hex:02100103>　…1부터 16까지의 숫자 중에서 주사위 결과를 표시합니다.","/주사위","",36,0
212,1,0,0,0,0,"/instance","","/인스턴스<hex:02100103>현재 자신이 있는 지역이 인스턴스 지역인지 아닌지 로그에 표시됩니다.","/인스턴스","",60,0
213,1,0,0,0,0,"/cleartellhistory","/cth","/귓속말이력삭제<hex:02100103>귓속말을 받은 이력을 모두 삭제합니다.","/귓속말이력삭제","",60,0
214,1,0,0,0,0,"/macrolock","/mlock","/매크로잠금<hex:02100103>매크로 전용으로, 이 명령을 실행한 행 이후부터 해당 매크로 실행이 완료될 때까지 다른 매크로 실행이 금지됩니다.","/매크로잠금","",36,0
215,2,1,2,0,0,"/macroerror","/merror","/매크로오류 보조명령어<hex:02100103>매크로 전용 명령어로, 잘못된 매크로 형식 등으로 인해 발생하는 오류 알림의 표시 여부를 설정합니다. 기본적으로 오류를 표시하도록 설정되어 있으며, 매크로 내용 중에서 끄기로 설정하더라도 다른 매크로를 실행할 때는 켜기 설정으로 돌아갑니다.<hex:02100103>보조명령어<hex:02100103>켜기(on) <hex:02100103> …오류 알림을 표시합니다.<hex:02100103>끄기(off) <hex:02100103> …오류 알림을 표시하지 않습니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …오류 알림 표시 설정을 전환합니다.","/매크로오류","",36,0
216,1,0,0,0,0,"/clearlog","/cl","/로그삭제<hex:02100103>로그 내용을 모두 삭제합니다.","/로그삭제","",509,0
217,0,0,0,0,0,"/macrocancel","/mcancel","/매크로취소<hex:02100103>실행 중인 매크로를 정지합니다. 대화 입력란에서만 사용할 수 있습니다.","/매크로취소","",165,0
218,1,0,0,0,0,"/playtime","/ptime","/누적플레이(/누적)<hex:02100103>현재 캐릭터의 누적 플레이 시간을 표시합니다.","/누적플레이","/누적",60,0
219,1,0,0,0,0,"/grouppose","/gpose","/단체자세(/단체)<hex:02100103>모든 파티원이 동시에 같은 자세를 취합니다.<hex:02100103><hex:02100103>>>실행 중 조작<hex:02100103>카메라 설정 창 표시<hex:02100103>　…<hex:021E020B03> / [R], 숫자패드 [*] / 마우스 휠 클릭<hex:02100103>카메라 바라보기 설정/해제<hex:02100103>　…<hex:021E020C03> / [<hex:020829E4E94F04FF11>스페이스 바<hex:FF11>스페이스 바<hex:03>]<hex:02100103>카메라 위치에 조명 설치<hex:02100103>　…<hex:021E020E03> / [X]<hex:02100103>동작 멈추기(전체)<hex:02100103>　…<hex:021E020F03> / [1]<hex:02100103>동작 멈추기(선택한 대상)<hex:02100103>　…<hex:021E021003> / [2]<hex:02100103>주시할 캐릭터 변경<hex:02100103>　…<hex:021E020703> / [<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>]<hex:02100103>카메라 조작<hex:02100103>　…<hex:021E021503> / [W,A,S,D,Q,E]<hex:02100103>카메라 초기화<hex:02100103>　…<hex:0212021103> / [Z]","/단체자세","/단체",160,0
220,2,0,0,0,0,"/itemsearch","/isearch","/아이템검색 문자열<hex:02100103>아이템 이름 일부를 입력하면 해당 아이템을 보유하고 있는지 검색합니다.<hex:02100103>검색 범위는 현재 장비, 소지품, 장비함, 초코보 가방, 집사 소지품, 집사 장비, 추억의 보관함, 환상의 옷장입니다.<hex:02100103>대화창에 직접 입력해야 하며, 매크로로는 쓸 수 없습니다.<hex:02100103><hex:02100103>용례<hex:02100103>/아이템검색 포션<hex:02100103> …이름에 '포션'이 포함되는 아이템을 가지고 있는지 검색합니다.","/아이템검색","",32,3000
221,2,0,0,0,0,"/idlingcamera","/icam","/경관카메라 ""대명사""<hex:02100103>경관 카메라를 실행합니다.<hex:02100103>대명사는 생략 가능하며, 생략할 경우 다양한 시점에서 주위를 둘러봅니다. 대명사를 지정하면 카메라가 해당 캐릭터를 주시합니다.<hex:02100103><hex:02100103>>>세부 조작<hex:02100103>카메라 설정 창 표시<hex:02100103> …<hex:021E020B03> / [R], 숫자패드 [*] / 마우스 휠 클릭<hex:02100103>카메라 시점 전환 정지 및 재개<hex:02100103> …<hex:021E020903> / 숫자패드 [0] / 왼쪽 클릭<hex:02100103>장면 건너뛰기<hex:02100103> …<hex:021E020703> / [<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>]<hex:02100103>카메라 조작<hex:02100103> …<hex:021E021503> / [W,A,S,D,Q,E]<hex:02100103>카메라 초기화<hex:02100103> …<hex:0212021103> / [Z]<hex:02100103>용례<hex:02100103>/경관카메라<hex:02100103> …피사체를 무작위로 선택하여 실행합니다.<hex:02100103>/경관카메라 <t><hex:02100103> …지정한 대상만을 피사체로 선택하여 실행합니다.","/경관카메라","/경관",40,0
223,2,1,2,0,0,"/duelswitch","","/결투거절 보조명령어<hex:02100103>결투 자동 거절 여부를 변경합니다.<hex:02100103>이 설정은 결투 신청이 가능한 지역에서만 유효합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on)<hex:02100103> …결투 신청을 자동으로 거절합니다.<hex:02100103>끄기(off)<hex:02100103> …결투 신청을 허용합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …설정을 전환합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/결투거절 켜기<hex:02100103> …결투 신청을 자동으로 거절합니다.","/결투거절","",4,0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","/초보자채널초대(/초보초대) 보조명령어<hex:02100103>초보자 채널 초대 받기 설정을 변경합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on)<hex:02100103> …초대를 받습니다.<hex:02100103>끄기(off)<hex:02100103> …초대를 자동으로 거절합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …설정을 전환합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/초보자채널초대 켜기<hex:02100103> …초대를 받습니다.","/초보자채널초대","/초보초대",189,1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/초보자채널퇴장(/초보퇴장)<hex:02100103>초보자 채널에서 퇴장합니다.<hex:02100103>※ 초보자 및 복귀자만 사용할 수 있습니다.","/초보자채널퇴장","/초보퇴장",189,1000
226,3,2,7,15,0,"/egiglamour","","/에기외형(/소환수외형) ""소환수 이름"" ""외형 이름""<hex:02100103>다음부터 소환하는 소환수의 외형을 변경합니다.<hex:02100103>단, PvP 임무 중에는 적용되지 않습니다.<hex:02100103>>>소환수 이름<hex:02100103>""카벙클""<hex:02100103>""가루다 에기""<hex:02100103>""타이탄 에기""<hex:02100103>""이프리트 에기""<hex:02100103>""요정 에오스""<hex:02100103>>>외형 이름<hex:02100103>""카벙클""<hex:02100103>""카벙클 에메랄드""<hex:02100103>""카벙클 토파즈""<hex:02100103>""카벙클 루비""<hex:02100103>""이프리트 에기""<hex:02100103>""타이탄 에기""<hex:02100103>""가루다 에기""<hex:02100103>""요정 셀레네""<hex:02100103>※ 외형 이름 생략(clear)<hex:02100103>  …소환수의 모습을 원래대로 되돌립니다.<hex:02100103>※ 보조명령어 생략<hex:02100103>  …소환수 외형 설정 상태가 대화창에 표시됩니다.<hex:02100103><hex:02100103>  용례<hex:02100103>/에기외형 ""가루다 에기"" ""카벙클 루비""<hex:02100103>  …가루다 에기의 외형을 카벙클 루비로 변경합니다./에기외형 ""가루다 에기""<hex:02100103>  …가루다 에기의 외형을 원래대로 되돌립니다.<hex:02100103>/에기외형<hex:02100103>  …소환수 외형 설정 상태를 대화창에 표시합니다.","/에기외형","/소환수외형",36,0
227,3,1,2,0,0,"/title","","/칭호 보조명령어<hex:02100103>칭호를 변경합니다.<hex:02100103>>>보조명령어<hex:02100103>설정(set) ""칭호""<hex:02100103>　…설정한 칭호로 변경합니다.<hex:02100103>해제(clear)<hex:02100103>　…칭호를 해제합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103>　…가지고 있는 칭호 중에서 무작위로 변경됩니다.<hex:02100103><hex:02100103>용례<hex:02100103>/칭호 설정 ""파티의 소금""<hex:02100103>　…칭호를 ""파티의 소금""으로 변경합니다.","/칭호","",36,1000
228,2,1,2,0,0,"/bahamutsize","","/바하무트크기<hex:02100103>자신의 화면에 보이는 데미바하무트의 크기를 변경할 수 있다고 여겨졌던 기능.<hex:02100103>※ 해당 명령어는 '/소환수크기'로 통합되었습니다. 앞으로는 이 명령어를 사용해 주세요.","/바하무트크기","",36,0
229,8,3,2,2,2,"/alarm","","/알람 보조명령어<hex:02100103>알람을 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>""알람 이름"" 시간 유형(lt, st, et) 반복 유무(반복) 설정 시각(0000-2400) 미리 알림(0-60) 알림음 번호(알림음00-알림음05) 임무 중 알림음 음소거(음소거)<hex:02100103> …알람을 설정합니다. 시간 유형 다음에 ""반복""을 넣으면 알람이 반복 실행됩니다. 알림음 번호를 설정하면 지정한 소리가 재생됩니다. 임무 중 알림음 음소거를 설정하면 임무 중에는 알림음이 나지 않습니다. 반복 유무와 미리 알림, 알림음 번호, 임무 중 알림음 음소거는 생략할 수 있습니다.<hex:02100103>해제(clear)<hex:02100103> …알람을 모두 삭제합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …알람 창을 엽니다.<hex:02100103><hex:02100103>>>시간 유형<hex:02100103>lt… 현실 시간으로 알람을 설정합니다.<hex:02100103>st… 서버 시간으로 알람을 설정합니다.<hex:02100103>et… 에오르제아 시간으로 알람을 설정합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/알람 ""집합 시간"" lt 2000 10 알림음04<hex:02100103> …""집합 시간""이라는 이름으로, 현실 시간 20시 10분 전에 울리는 알람을 설정합니다.<hex:02100103>/알람 ""휴식"" lt 반복 30 알림음05<hex:02100103> …""휴식""이라는 이름으로, 현실 시간 매시 30분에 울리는 알람을 설정합니다.","/알람","",32,0
231,2,1,2,0,0,"/busy","","/다른용무중 보조명령어<hex:02100103>접속 상태를 '다른 용무 중'으로 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on) <hex:02100103> …'다른 용무 중'으로 설정합니다.<hex:02100103>끄기(off) <hex:02100103> …'접속 중'으로 설정합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …'다른 용무 중'과 '접속 중'을 전환합니다.","/다른용무중","",36,0
232,2,1,2,0,0,"/away","/afk","/자리비움 보조명령어<hex:02100103>접속 상태를 '자리 비움'으로 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on) <hex:02100103> …'자리 비움'으로 설정합니다.<hex:02100103>끄기(off) <hex:02100103> …'접속 중'으로 설정합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …'자리 비움'과 '접속 중'을 전환합니다.","/자리비움","",36,0
233,1,0,0,0,0,"/lookingforparty","/lfp","/파티희망 보조명령어 직업<hex:02100103>접속 상태를 지정 직업으로 '파티 가입 희망'으로 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on) <hex:02100103> …'파티 가입 희망' 상태로 설정합니다.<hex:02100103>끄기(off) <hex:02100103> …'접속 중'으로 설정합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …'파티 가입 희망'과 '접속 중'을 전환합니다.<hex:02100103>>>직업(※ 순서 없이 복수 지정 가능)<hex:02100103>나이트(PLD) / 검술사(GLA) / 전사(WAR) / 도끼술사(MRD) / 암흑기사(DRK) / 건브레이커(GNB) / 백마도사(WHM) / 환술사(CNJ) / 학자(SCH) / 점성술사(AST) / 현자(SGE) / 몽크(MNK) / 격투사(PGL) / 용기사(DRG) / 창술사(LNC) / 닌자(NIN) / 쌍검사(ROG) / 사무라이(SAM) / 리퍼(RPR) / 바이퍼(VPR) / 음유시인(BRD) / 궁술사(ARC) / 기공사(MCH) / 무도가(DNC) / 흑마도사(BLM) / 주술사(THM) / 소환사(SMN) / 비술사(ACN) / 적마도사(RDM) / 픽토맨서(PCT) / 청마도사(BLU) / 목수(CRP) / 대장장이(BSM) / 갑주제작사(ARM) / 보석공예가(GSM) / 가죽공예가(LTW) / 재봉사(WVR) / 연금술사(ALC) / 요리사(CUL) / 광부(MIN) / 원예가(BTN) / 어부(FSH)<hex:02100103>※ 생략한 경우에는 현재 직업으로 지정합니다.","/파티희망","",36,0
234,2,1,2,0,0,"/lookingformeld","/lfm","/마테리아 보조명령어<hex:02100103>접속 상태를 '마테리아 장착 대행 중'으로 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on) <hex:02100103> …'마테리아 장착 대행 중'으로 설정합니다.<hex:02100103>끄기(off) <hex:02100103> …'접속 중'으로 설정합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …'마테리아 장착 대행 중'과 '접속 중'을 전환합니다.","/마테리아","",36,0
235,1,0,0,0,0,"/searchcomment","/scomment","/검색소개말 내용<hex:02100103>입력한 내용을 검색 소개말로 설정합니다.","/검색소개말","",36,0
236,2,1,2,0,0,"/beginnerstatus","/bstatus","/초보상태(/새싹) 보조명령어<hex:02100103>초보자 상태를 변경합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on)<hex:02100103> …상태를 초보자로 설정합니다.<hex:02100103>끄기(off)<hex:02100103> …초보자 상태를 해제합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …초보자 상태를 전환합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/초보상태 켜기<hex:02100103> …초보자 상태로 설정합니다.<hex:02100103>","/초보상태","/새싹",36,1000
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/초보자채널 보조명령어<hex:02100103>멘토의 초보자 채널 자동 참가 설정을 변경합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on)<hex:02100103> …자동 참가 설정을 켜고, 초보자 채널 입장을 시도합니다.<hex:02100103>끄기(off)<hex:02100103> …자동 참가 설정을 끄고, 초보자 채널에서 퇴장합니다.<hex:02100103>※ 보조명령어 생략<hex:02100103> …자동 참가 설정을 전환합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/초보자채널 켜기<hex:02100103> …초보자 채널에 빈자리가 있을 경우, 자동으로 참가하도록 설정합니다.<hex:02100103>","/초보자채널","/초보채널",36,1000
238,1,0,0,0,0,"/returnerstatusoff","","/복귀자끄기<hex:02100103>복귀자 상태를 해제합니다.","/복귀자끄기","",36,1000
239,2,1,2,0,0,"/roleplaying","","/역할극 보조명령어<hex:02100103>접속 상태를 '역할극 중'으로 설정합니다.<hex:02100103>>>보조명령어<hex:02100103>켜기(on)<hex:02100103>　…'역할극 중'으로 바꿉니다.<hex:02100103>끄기(off)<hex:02100103>　…'접속 중'으로 바꿉니다.<hex:02100103>※ 보조명령어 생략<hex:02100103>　…'역할극 중'과 '접속 중'을 전환합니다.","/역할극","",36,0
251,3,2,3,2,0,"/action","/ac","/기술시전(/시전) ""기술 이름"" ""대명사""<hex:02100103>지정한 대상에게 기술을 실행합니다. 기술을 실행할 수 없는 상황이거나, 아직 습득하지 않은 기술인 경우에는 실행할 수 없습니다.<hex:02100103><hex:02100103>지면 조준형 기술은 기술 이름 뒤에 아래 보조명령어를 입력하면 조작 모드를 제어할 수 있습니다.<hex:02100103>대명사<hex:02100103>　…지면 조준 모드를 생략하고, 지정한 대상 기준으로 지면 조준형 기술을 직접 실행합니다.<hex:02100103>지면조준끄기(gtoff)<hex:02100103>　…지면 조준 모드를 생략하고 기술을 직접 실행합니다.<hex:02100103><hex:02100103>용례<hex:02100103>/기술시전 ""육중한 일격"" <t><hex:02100103>　…선택한 대상에게 '육중한 일격'을 실행합니다.<hex:02100103>/기술시전 ""케알"" <2><hex:02100103> …2번 파티원에게 '케알'을 실행합니다.<hex:02100103>/기술시전 ""축지법"" <t><hex:02100103>　…선택한 대상이 있는 위치로 '축지법'을 실행합니다.<hex:02100103>/기술시전 ""축지법"" 지면조준끄기<hex:02100103>　…커서 위치로 '축지법'을 직접 실행합니다.","/기술시전","/시전",36,0
