key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4437,0,False,False,False,3,0,0,0,4,False,False,1,25,"マラウィ姉さん！<hex:02100103>見て、グリフィンよ！",0
4438,0,False,False,False,3,0,0,0,4,False,False,1,25,"痛たたた…<hex:02100103>ごめん、下がるね…",0
4439,0,False,False,False,3,0,0,0,4,False,False,1,25,"悔しい…<hex:02100103>実力不足だなんて…",0
4440,0,False,False,False,3,0,0,0,4,False,False,1,25,"もうダメ…<hex:02100103>退かせてもらうわ",0
4441,0,False,False,False,2,0,0,0,5,False,False,1,25,"樹人の群体を確認！<hex:02100103>ヤツらを排除するぞ！",0
4442,0,False,False,False,2,0,0,0,2,False,False,1,25,"はいっ！",0
4443,0,False,False,False,2,0,0,0,2,False,False,1,25,"了解！",0
4444,0,False,False,False,2,0,0,0,2,False,False,1,25,"突撃だー！",0
4445,0,False,False,False,2,0,0,0,2,False,False,1,25,"うおおお！",0
4446,0,False,False,False,2,0,0,0,2,False,False,1,25,"いくぞおぉぉ！",0
4447,0,False,False,False,2,0,0,0,3,False,False,1,25,"加勢します！",0
4448,0,False,False,False,2,0,0,0,4,True,False,1,25,"とうっ！",0
4449,0,False,False,False,2,0,0,0,4,True,False,1,25,"やあっ！",0
4450,0,False,False,False,2,0,0,0,4,True,False,1,25,"受けてみろ！",0
4451,0,False,False,False,2,0,0,0,4,True,False,1,25,"くっ…さすがだ…！",0
4452,0,False,False,False,2,0,0,0,4,True,False,1,25,"うおりゃっ！",0
4453,0,False,False,False,2,0,0,0,4,True,False,1,25,"でやぁ！",0
4454,0,False,False,False,2,0,0,0,4,True,False,1,25,"くらいやがれっ！",0
4455,0,False,False,False,2,0,0,0,4,True,False,1,25,"これでもかっ！",0
4456,0,False,False,False,2,0,0,0,4,True,False,1,25,"あんた…強いな…！",0
4457,0,False,False,False,2,0,0,0,4,True,False,1,25,"そこだ！",0
4458,0,False,False,False,2,0,0,0,4,True,False,1,25,"これぞ<hex:02100103>イシュガルドの聖剣技！",0
4459,0,False,False,False,2,0,0,0,4,True,False,1,25,"さすがは英雄か…",0
4460,0,False,False,False,2,0,0,0,4,True,False,1,25,"オラッ！",0
4461,0,False,False,False,2,0,0,0,4,True,False,1,25,"ハッ！",0
4462,0,False,False,False,2,0,0,0,4,True,False,1,25,"衝撃に耐えれるか！？",0
4463,0,False,False,False,2,0,0,0,4,True,False,1,25,"オラオラッ！",0
4464,0,False,False,False,2,0,0,0,4,True,False,1,25,"まだまだァ！",0
4465,0,False,False,False,2,0,0,0,4,True,False,1,25,"こいつでトドメだ！",0
4466,0,False,False,False,2,0,0,0,4,True,False,1,25,"逃さねェぜ！",0
4467,0,False,False,False,2,0,0,0,4,True,False,1,25,"吹き荒べ、切り刻めッ！",0
4468,0,False,False,False,2,0,0,0,4,True,False,1,25,"すべてを呑み込め…！",0
4469,0,False,False,False,2,0,0,0,4,True,False,1,25,"戦えて…<hex:02100103>楽しかったぜ…",0
4470,0,False,False,False,2,0,0,0,3,False,False,1,25,"よりにもよって<hex:02100103>魔物と出会うとは！",0
4471,0,False,False,False,2,0,0,0,3,False,False,1,25,"またもや現れたか！",0
4472,0,False,False,False,2,0,0,0,3,False,False,1,25,"よし、排除するぞ！",0
4473,0,False,False,False,2,0,0,0,3,False,False,1,25,"挟まれただと？",0
4474,0,False,False,False,2,0,0,0,3,False,False,1,25,"ありがたい！",0
4475,0,False,False,False,3,0,0,0,3,False,False,1,25,"これで任務終了だ…<hex:02100103>協力に感謝するぞ！",0
4476,0,False,False,False,2,0,0,0,4,False,False,1,25,"そのまま、走り続けるんだ！",0
4477,0,False,False,False,2,0,0,0,4,False,False,1,25,"了解だ、アリゼー！",0
4478,0,False,False,False,2,0,0,0,3,False,False,1,25,"援軍か！",0
4479,0,False,False,False,2,0,0,0,3,False,False,1,25,"よし、この勢いなら！",0
4480,0,False,False,False,3,0,0,0,3,False,False,1,25,"さあ、出発だ！",0
4481,0,False,False,False,2,0,0,0,3,False,False,1,25,"どりゃ！",0
4482,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラオラ！",0
4483,0,False,False,False,3,0,0,0,3,False,False,1,25,"キキルン族め…",0
4484,0,False,False,False,3,0,0,0,3,False,False,1,25,"農作物を守るには<hex:02100103>どうしたら…",0
4485,0,False,False,False,3,0,0,0,3,False,False,1,25,"やったぞ！<hex:02100103>作物を守り切ったんだ！",0
4486,0,False,False,False,2,0,0,0,3,False,False,1,25,"うりゃ！",0
4487,0,False,False,False,3,0,0,0,3,False,False,1,25,"冒険者さん！<hex:02100103>お手伝いいただけませんか？",0
4488,0,False,False,False,2,0,0,0,3,False,False,1,25,"こんなにいっぱい！<hex:02100103>助かりました～！",0
4489,0,False,False,False,2,0,0,0,3,False,False,1,25,"うぅ、数が足りません…<hex:02100103>しょんぼり…",0
4490,0,False,False,False,2,0,0,0,3,False,False,1,25,"みなさん<hex:02100103>頑張ってください！",0
4491,0,False,False,False,2,0,0,0,3,False,False,1,25,"集めたら<hex:02100103>持って来てください！",0
4492,0,False,False,False,3,0,0,0,3,False,False,1,25,"鋭い石片を<hex:02100103>集めてくださいね！",0
4493,0,False,False,False,2,0,0,0,4,True,False,1,25,"此度も勝者は<hex:02100103>オロニル族なり！",0
4494,0,False,False,False,2,0,0,0,4,True,False,1,25,"我らブドゥガが制する！",0
4495,0,False,False,False,2,0,0,0,4,True,False,1,25,"ドタール族の意地だ！",0
4496,0,False,False,False,2,0,0,0,4,True,False,1,25,"アハハハハッ！",0
4497,0,False,False,False,2,0,0,0,4,True,False,1,25,"行かせん！",0
4498,0,False,False,False,2,0,0,0,4,True,False,1,25,"男は拐え！",0
4499,0,False,False,False,2,0,0,0,4,True,False,1,25,"勝つのは我々だ！",0
4500,0,False,False,False,2,0,0,0,4,True,False,1,25,"覇者の名誉にかけて！",0
4501,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4502,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4503,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4504,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4505,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4506,0,False,False,False,2,0,0,0,4,True,False,1,25,"0",0
4507,0,False,False,False,2,0,0,0,4,True,False,1,25,"うあッ…！",0
4508,0,False,False,False,2,0,0,0,4,True,False,1,25,"また厄介なものを…",0
4509,0,False,False,False,2,0,0,0,4,True,False,1,25,"アタシの決意の証だよ！",0
4510,0,False,False,False,2,0,0,0,4,True,False,1,25,"馬鹿な…<hex:02100103>余輩に負けなど…",0
4511,0,False,False,False,2,0,0,0,4,True,False,1,25,"こんなんじゃ…<hex:02100103>まだ足りないだろ…",0
4512,0,False,False,False,2,0,0,0,4,True,False,1,25,"アタシが相手だ！",0
4513,0,False,False,False,2,0,0,0,4,True,False,1,25,"決して行かせぬッ！",0
4514,0,False,False,False,2,0,0,0,4,True,False,1,25,"行け、勝利を掴め！",0
4515,0,False,False,False,2,0,0,0,4,True,False,1,25,"必ず守ります…！",0
4516,0,False,False,False,2,0,0,0,4,True,False,1,25,"させるものか！",0
4517,0,False,False,False,2,0,0,0,4,True,False,1,25,"阻止するッ！",0
4518,0,False,False,False,2,0,0,0,4,True,False,1,25,"そこをどけぇッ！",0
4519,0,False,False,False,2,0,0,0,4,True,False,1,25,"頭を垂れよ！",0
4520,0,False,False,False,2,0,0,0,4,True,False,1,25,"やらせはせんぞ！",0
4521,0,False,False,False,2,0,0,0,4,True,False,1,25,"叩けッ！",0
4522,0,False,False,False,2,0,0,0,3,False,False,1,25,"おかげで<hex:02100103>いっぱい集まりました！",0
4523,0,False,False,False,2,0,0,0,3,False,False,1,25,"本当に<hex:02100103>ありがとうございました！",0
4524,0,False,False,False,3,0,0,0,3,False,False,1,25,"助かりました！<hex:02100103>ありがとうございます！",0
4525,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4526,0,False,False,False,2,0,0,0,3,False,False,1,25,"な、なんて大きいの！？",0
4527,0,False,False,False,2,0,0,0,3,False,False,1,25,"倒さないと<hex:02100103>仲間が危ないわ！",0
4528,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラァ！",0
4529,0,False,False,False,2,0,0,0,3,False,False,1,25,"ぐあああ…",0
4530,0,False,False,False,2,0,0,0,3,False,False,1,25,"殴り殺してやるぜ！",0
4531,0,False,False,False,2,0,0,0,3,False,False,1,25,"逃げ場はないぜ！",0
4532,0,False,False,False,2,0,0,0,3,False,False,1,25,"炎の魔法で焼かれろ！",0
4533,0,False,False,False,2,0,0,0,3,False,False,1,25,"この人数相手にここまで！？",0
4534,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4535,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4536,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4537,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4538,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4539,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4540,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4541,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4542,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4543,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4544,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4545,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4546,0,False,False,False,3,0,0,0,3,False,False,1,25,"シュー…いたな！<hex:02100103>今日こそ仕留めるぞ！",0
4547,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4548,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…姉妹の仇…<hex:02100103>討てぬとは…！",0
4549,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>姉妹の仇め！",0
4550,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>しぶといヤツだ！",0
4551,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>我らは好きにする！",0
4552,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>邪魔をするな！",0
4553,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>ヒトの子め！",0
4554,0,False,False,False,3,0,0,0,3,False,False,1,25,"メ族の縄張りから<hex:02100103>出て行きなさい！",0
4555,0,False,False,False,2,0,0,0,3,False,False,1,25,"やった！<hex:02100103>二度と来ないでよ！",0
4556,0,False,False,False,2,0,0,0,3,False,False,1,25,"ま、まさか<hex:02100103>負けるなんて…",0
4557,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4558,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4559,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4560,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4561,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4562,0,False,False,False,2,0,0,0,3,False,False,1,25,"出て行きなさい！",0
4563,0,False,False,False,2,0,0,0,3,False,False,1,25,"メ族の猟場を<hex:02100103>荒らすな！",0
4564,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4565,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4566,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4567,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4568,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4569,0,False,False,False,2,0,0,0,3,False,False,1,25,"船室には<hex:02100103>いかせませんよ！",0
4570,0,False,False,False,2,0,0,0,3,False,False,1,25,"私のミゼリー号を<hex:02100103>好きにはさせません！",0
4571,0,False,False,False,2,0,0,0,3,False,False,1,25,"舐めないでいただきたい！",0
4572,0,False,False,False,2,0,0,0,3,False,False,1,25,"なんだ…<hex:02100103>新手の妖異か？",0
4573,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4574,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4575,0,False,False,False,2,0,0,0,3,False,False,1,25,"でえええい！",0
4576,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハッ！！",0
4577,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおおお！",0
4578,0,False,False,False,2,0,0,0,3,False,False,1,25,"つ、強い…",0
4579,0,False,False,False,2,0,0,0,3,False,False,1,25,"何者なんだ…<hex:02100103>強すぎる…",0
4580,0,False,False,False,2,0,0,0,3,False,False,1,25,"バカな…<hex:02100103>一撃だと…",0
4581,0,False,False,False,2,0,0,0,3,False,False,1,25,"死ね！",0
4582,0,False,False,False,2,0,0,0,3,False,False,1,25,"食らえ！",0
4583,0,False,False,False,2,0,0,0,3,False,False,1,25,"おりゃあああ！",0
4584,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4585,0,False,False,False,2,0,0,0,3,False,False,1,25,"げ、迎撃せよ！",0
4586,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここにも敵部隊が！？",0
4587,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおおおッ！",0
4588,0,False,False,False,2,0,0,0,3,False,False,1,25,"さあ、前進しよう！",0
4589,0,False,False,False,2,0,0,0,3,False,False,1,25,"大丈夫か？ペリム・ハウリム",0
4590,0,False,False,False,2,0,0,0,3,False,False,1,25,"ナーゴ、大丈夫かな…",0
4591,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここからが正念場じゃ！",0
4592,0,False,False,False,2,0,0,0,3,False,False,1,25,"壊神ラールガーよ<hex:02100103>我らに力を！",0
4593,0,False,False,False,2,0,0,0,3,False,False,1,25,"射抜いてみせる！",0
4594,0,False,False,False,2,0,0,0,3,False,False,1,25,"シュー…<hex:02100103>打ち払うのみ！",0
4595,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここまで接近を<hex:02100103>許したというのか！？",0
4596,0,False,False,False,2,0,0,0,3,False,False,1,25,"その程度か…<hex:02100103>やはり軽いな",0
4597,0,False,False,False,2,0,0,0,3,False,False,1,25,"出撃した部隊は<hex:02100103>何をやっている！",0
4598,0,False,False,False,2,0,0,0,3,False,False,1,25,"死ねッ！",0
4599,0,False,False,False,2,0,0,0,3,False,False,1,25,"テヤッ！",0
4600,0,False,False,False,2,0,0,0,3,False,False,1,25,"どうだッ！",0
4601,0,False,False,False,2,0,0,0,3,False,False,1,25,"無間に繰り出される拳の雨…<hex:02100103>見切れるか！百烈拳じゃ！",0
4602,0,False,False,False,2,0,0,0,3,False,False,1,25,"はぁはぁ…<hex:02100103>まだまだやれるわよ！",0
4603,0,False,False,False,2,0,0,0,3,False,False,1,25,"怯えろ、雑魚どもが！",0
4604,0,False,False,False,2,0,0,0,3,False,False,1,25,"修行の成果を見せてやる！",0
4605,0,False,False,False,2,0,0,0,3,False,False,1,25,"負けるわけには<hex:02100103>いかないんだから！",0
4606,0,False,False,False,2,0,0,0,3,False,False,1,25,"死ねえ！",0
4607,0,False,False,False,2,0,0,0,3,False,False,1,25,"帝国兵器の威力を<hex:02100103>みせてやる！",0
4608,0,False,False,False,2,0,0,0,3,False,False,1,25,"これが新しい星導教の力だ！",0
4609,0,False,False,False,2,0,0,0,3,False,False,1,25,"今度こそ殺してやるぞ！",0
4610,0,False,False,False,3,0,0,0,5,False,False,1,25,"これで巡回は終了だ<hex:02100103>助かったよ…",0
4611,0,False,False,False,2,0,0,0,3,False,False,1,25,"ふたりとも死ぬんじゃないわよ！",0
4612,0,False,False,False,2,0,0,0,3,False,False,1,25,"くっくっく…",0
4613,0,False,False,False,2,0,0,0,3,False,False,1,25,"むこうの塊を受け止めてくれ！",0
4614,0,False,False,False,2,0,0,0,3,False,False,1,25,"そっちの塊を頼む",0
4615,0,False,False,False,2,0,0,0,3,False,False,1,25,"間に合わなかったか…まずいぞ！",0
4616,0,False,False,False,2,0,0,0,4,True,False,1,25,"この一太刀に<hex:02100103>賭けるでござる！",0
4617,0,False,False,False,2,0,0,0,4,True,False,1,25,"腕前、とくと見よ！",0
4618,0,False,False,False,2,0,0,0,3,False,False,1,25,"潰れろ！",0
4619,0,False,False,False,2,0,0,0,5,False,False,1,25,"迎え撃つ！",0
4620,0,False,False,False,2,0,0,0,5,False,False,1,25,"こちらから行くぞ！",0
4621,0,False,False,False,2,0,0,0,5,False,False,1,25,"背後を取られた？",0
4622,0,False,False,False,2,0,0,0,5,False,False,1,25,"倒しきれるか？",0
4623,0,False,False,False,2,0,0,0,5,False,False,1,25,"念には念を…",0
4624,0,False,False,False,3,0,0,0,5,False,False,1,25,"さあ、出発だ！",0
4625,0,False,False,False,2,0,0,0,3,False,False,1,25,"反撃開始だ……！",0
4626,0,False,False,False,2,0,0,0,3,False,False,1,25,"エーテル反応を検知<hex:02100103>コマンド…受信中…",0
4627,0,False,False,False,2,0,0,0,3,False,False,1,25,"コンタクト可能域に進入<hex:02100103>撃滅戦を開始",0
4628,0,False,False,False,2,0,0,0,3,False,False,1,25,"アラート発令を確認<hex:02100103>攻撃フェーズに移行します",0
4629,0,False,False,False,2,0,0,0,3,False,False,1,25,"あの敵は何だ…？",0
4630,0,False,False,False,2,0,0,0,3,False,False,1,25,"不覚…なんて敵だ…！",0
4631,0,False,False,False,2,0,0,0,3,False,False,1,25,"龍神バハムートの力よ！",0
4632,0,False,False,False,2,0,0,0,3,False,False,1,25,"問答無用ッ！",0
4633,0,False,False,False,2,0,0,0,3,False,False,1,25,"どかねば斬るッ！",0
4634,0,False,False,False,2,0,0,0,3,False,False,1,25,"ゆくぞ！",0
4635,0,False,False,False,2,0,0,0,3,False,False,1,25,"み、見事…！",0
4636,0,False,False,False,2,0,0,0,3,False,False,1,25,"これほどの<hex:02100103>力が…！",0
4637,0,False,False,False,2,0,0,0,3,False,False,1,25,"なんとッ！",0
4638,0,False,False,False,2,0,0,0,3,False,False,1,25,"餓狼雪風…！",0
4639,0,False,False,False,2,0,0,0,3,False,False,1,25,"餓狼月光…！",0
4640,0,False,False,False,2,0,0,0,3,False,False,1,25,"餓狼花車…！",0
4641,0,False,False,False,2,0,0,0,3,False,False,1,25,"牙を剥け…！<hex:02100103>餓狼雪月花ッ…！",0
4642,0,False,False,False,2,0,0,0,3,False,False,1,25,"その武…<hex:02100103>しかと見極めさせてもらった！",0
4643,0,False,False,False,2,0,0,0,3,False,False,1,25,"私こそが帝国軍の<hex:02100103>新たなる力！",0
4644,0,False,False,False,2,0,0,0,3,False,False,1,25,"ガレマール帝国…<hex:02100103>万歳…！",0
4645,0,False,False,False,2,0,0,0,3,False,False,1,25,"オオオ…海ヲ守ラネバ…<hex:02100103>海ヲ…紅玉海ヲ…",0
4646,0,False,False,False,2,0,0,0,3,False,False,1,25,"海ノ底…<hex:02100103>獄ノ蓋ヨ、開ケ…",0
4647,0,False,False,False,2,0,0,0,3,False,False,1,25,"若キ命…<hex:02100103>全テ我ガモノニ…",0
4648,0,False,False,False,2,0,0,0,3,False,False,1,25,"ああ、紅玉姫！",0
4649,0,False,False,False,2,0,0,0,3,False,False,1,25,"姉は私が…<hex:02100103>どうか妖異を祓って！",0
4650,0,False,False,False,2,0,0,0,3,False,False,1,25,"我ヲ怖レ<hex:02100103>ソシテ、畏レヨ！",0
4651,0,False,False,False,1,0,0,0,1,False,False,1,25,"0",0
4652,0,False,False,False,1,0,0,0,1,False,False,1,25,"0",0
4653,0,False,False,False,2,0,0,0,3,False,False,1,25,"誰か！<hex:02100103>援護を頼めないか？",0
4654,0,False,False,False,3,0,0,0,3,False,False,1,25,"援護に感謝する！<hex:02100103>どうにか生き延びたよ…",0
4655,0,False,False,False,2,0,0,0,3,False,False,1,25,"何者だろうと<hex:02100103>やられるわけには…！",0
4656,0,False,False,False,2,0,0,0,3,False,False,1,25,"いけ！<hex:02100103>カーバンクル・オブシダン！",0
4657,0,False,False,False,2,0,0,0,3,False,False,1,25,"させるもんですか！",0
4658,0,False,False,False,2,0,0,0,3,False,False,1,25,"新しい細剣でッ！",0
4659,0,False,False,False,2,0,0,0,3,False,False,1,25,"いっけぇ！",0
4660,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおお！",0
4661,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハッ、セイッ！<hex:02100103>とりゃああ！",0
4662,0,False,False,False,2,0,0,0,3,False,False,1,25,"決めちゃる！",0
4663,0,False,False,False,2,0,0,0,3,False,False,1,25,"この島はいったい…",0
4664,0,False,False,False,2,0,0,0,3,False,False,1,25,"船は私たちに<hex:02100103>任せて！",0
4665,0,False,False,False,2,0,0,0,3,False,False,1,25,"何度来たって<hex:02100103>倒してやるから！",0
4666,0,False,False,False,2,0,0,0,3,False,False,1,25,"こんな島からは<hex:02100103>早く離れよう…",0
4667,0,False,False,False,2,0,0,0,3,False,False,1,25,"ありがとう<hex:02100103>さすがの手並みね",0
4668,0,False,False,False,2,0,0,0,3,False,False,1,25,"ねえ、どんな相手だったの？",0
4669,0,False,False,False,2,0,0,0,3,False,False,1,25,"協力に感謝しますよ…<hex:02100103>おかげで修理は完了しました",0
4670,0,False,False,False,2,0,0,0,3,False,False,1,25,"進メ！<hex:02100103>囚人タチヨ…！",0
4671,0,False,False,False,2,0,0,0,3,False,False,1,25,"アアアアア<hex:02100103>助ケテ、助ケテ、助ケテ…",0
4672,0,False,False,False,2,0,0,0,3,False,False,1,25,"新入リカ？<hex:02100103>新入リナノカァ！？",0
4673,0,False,False,False,2,0,0,0,3,False,False,1,25,"コ…殺シテクレ…",0
4674,0,False,False,False,2,0,0,0,3,False,False,1,25,"オオオオオオ…",0
4675,0,False,False,False,2,0,0,0,3,False,False,1,25,"キシャアアアア！",0
4676,0,False,False,False,2,0,0,0,3,False,False,1,25,"うわっ…！",0
4677,0,False,False,False,3,0,0,0,4,False,False,1,25,"ベロジナ川が<hex:02100103>見えてきたぞ…",0
4678,0,False,False,False,3,0,0,0,5,False,False,1,25,"この川を渡れば<hex:02100103>目的地まであと少し！",0
4679,0,False,False,False,3,0,0,0,4,False,False,1,25,"だ、誰かッ！<hex:02100103>助けて！",0
4680,0,False,False,False,2,0,0,0,4,False,False,1,25,"ありがとうございます<hex:02100103>助かりました！",0
4681,0,False,False,False,2,0,0,0,5,False,False,1,25,"では、任務に戻りますね<hex:02100103>失礼します！",0
4682,0,False,False,False,2,0,0,0,2,False,False,1,25,"わ、わぁ！？",0
4683,0,False,False,False,2,0,0,0,3,False,False,1,25,"て、撤退します！",0
4684,0,False,False,False,2,0,0,0,4,False,False,1,25,"そこです！",0
4685,0,False,False,False,2,0,0,0,4,False,False,1,25,"いきますよ！",0
4686,0,False,False,False,2,0,0,0,4,False,False,1,25,"邪魔しないでくださいっ！",0
4687,0,False,False,False,2,0,0,0,3,False,False,1,25,"おりゃ！",0
4688,0,False,False,False,2,0,0,0,3,False,False,1,25,"ふんっ！",0
4689,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハッ！",0
4690,0,False,False,False,2,0,0,0,3,False,False,1,25,"でやぁ！",0
4691,0,False,False,False,2,0,0,0,3,False,False,1,25,"手強いぞ！",0
4692,0,False,False,False,2,0,0,0,3,False,False,1,25,"V8…V8…",0
4693,0,False,False,False,2,0,0,0,3,False,False,1,25,"砲撃開始！<hex:02100103>足止めするんだ！",0
4694,0,False,False,False,2,0,0,0,3,False,False,1,25,"下がれ！<hex:02100103>巻き込まれるぞ！",0
4695,0,False,False,False,2,0,0,0,3,False,False,1,25,"食料の匂いを<hex:02100103>嗅ぎつけられたか！",0
4696,0,False,False,False,2,0,0,0,3,False,False,1,25,"もう二度と<hex:02100103>近寄るんじゃないぞ！",0
4697,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4698,0,False,False,False,2,0,0,0,3,False,False,1,25,"押し返せ！",0
4699,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4700,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4701,0,False,False,False,2,0,0,0,3,False,False,1,25,"お、俺たちの<hex:02100103>飯が…！",0
4702,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここは必ず守る！",0
4703,0,False,False,False,2,0,0,0,3,False,False,1,25,"いくぞ！<hex:02100103>うおおおおおっ！",0
4704,0,False,False,False,2,0,0,0,3,False,False,1,25,"やったぜ！<hex:02100103>全部倒してやったぞ！",0
4705,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここで死ねるか！",0
4706,0,False,False,False,3,0,0,0,2,False,False,1,25,"むっ！？",0
4707,0,False,False,False,3,0,0,0,3,False,False,1,25,"怪魚の群れが！",0
4708,0,False,False,False,2,0,0,0,3,False,False,1,25,"あわわわわ…",0
4709,0,False,False,False,2,0,0,0,3,False,False,1,25,"もっと早く<hex:02100103>帰るべきだった…",0
4710,0,False,False,False,2,0,0,0,3,False,False,1,25,"壊神ラールガーよ<hex:02100103>お救いください！",0
4711,0,False,False,False,3,0,0,0,3,False,False,1,25,"ありがとうございました！<hex:02100103>これで帰れます！",0
4712,0,False,False,False,3,0,0,0,3,False,False,1,25,"だ、だれか…<hex:02100103>助けてくれないか？",0
4713,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
4714,0,False,False,False,2,0,0,0,3,False,False,1,25,"す、すまない…<hex:02100103>逃げさせてもらうぞ！",0
4715,0,False,False,False,2,0,0,0,3,False,False,1,25,"ひ、ひぃ…！",0
4716,0,False,False,False,2,0,0,0,3,False,False,1,25,"やってやるぜ！",0
4717,0,False,False,False,2,0,0,0,3,False,False,1,25,"うぉぉぉ！",0
4718,0,False,False,False,2,0,0,0,3,False,False,1,25,"抜かりなくいくぞ！",0
4719,0,False,False,False,2,0,0,0,3,False,False,1,25,"つ、強すぎる…",0
4720,0,False,False,False,2,0,0,0,3,False,False,1,25,"これは、敵わん…",0
4721,0,False,False,False,2,0,0,0,3,False,False,1,25,"ううう…",0
4722,0,False,False,False,2,0,0,0,3,False,False,1,25,"グググ…",0
4723,0,False,False,False,2,0,0,0,3,False,False,1,25,"グガッ！",0
4724,0,False,False,False,2,0,0,0,3,False,False,1,25,"ガガグガァァァ！",0
4725,0,False,False,False,2,0,0,0,3,False,False,1,25,"ウググググ…",0
4726,0,False,False,False,2,0,0,0,3,False,False,1,25,"ウガガガガ…",0
4727,0,False,False,False,2,0,0,0,3,False,False,1,25,"太平のために！",0
4728,0,False,False,False,2,0,0,0,3,False,False,1,25,"裏切り者め！",0
4729,0,False,False,False,2,0,0,0,3,False,False,1,25,"恥を知れ！",0
4730,0,False,False,False,2,0,0,0,3,False,False,1,25,"でえええい！",0
4731,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハッ！！",0
4732,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおおお！",0
4733,0,False,False,False,2,0,0,0,3,False,False,1,25,"太平のために！",0
4734,0,False,False,False,2,0,0,0,3,False,False,1,25,"国を護るのだ！",0
4735,0,False,False,False,2,0,0,0,3,False,False,1,25,"まだまだー！",0
4736,0,False,False,False,2,0,0,0,3,False,False,1,25,"大義のために！",0
4737,0,False,False,False,2,0,0,0,3,False,False,1,25,"ウゲツ様万歳！",0
4738,0,False,False,False,2,0,0,0,3,False,False,1,25,"死ねっ！",0
4739,0,False,False,False,2,0,0,0,3,False,False,1,25,"乱世にはさせない！",0
4740,0,False,False,False,2,0,0,0,3,False,False,1,25,"ひんがしの国のために！",0
4741,0,False,False,False,2,0,0,0,3,False,False,1,25,"負けるものか！",0
4742,0,False,False,False,2,0,0,0,3,False,False,1,25,"やぁっ！",0
4743,0,False,False,False,2,0,0,0,3,False,False,1,25,"せいやっ！",0
4744,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおおお！",0
4745,0,False,False,False,2,0,0,0,3,False,False,1,25,"ぐはっ…",0
4746,0,False,False,False,2,0,0,0,3,False,False,1,25,"もう…だめだ…",0
